id,setup,mode,group,axis,step,irrep,in_fraction,out_fraction
cent_17edb221f1d2,D,centralized,d_internals,centralised,8500.0,5,0.002823559246562398,0.002653180500776161
cent_17edb221f1d2,D,centralized,d_internals,centralised,8500.0,41,0.17843044493932814,0.18680670605056182
cent_17edb221f1d2,D,centralized,d_internals,centralised,8500.0,32,0.189809576942527,0.1903170816200514
cent_17edb221f1d2,D,centralized,d_internals,centralised,8500.0,311,0.25161698442137576,0.24160401566540232
cent_17edb221f1d2,D,centralized,d_internals,centralised,8500.0,221,0.20284712323031667,0.2021297010033963
cent_17edb221f1d2,D,centralized,d_internals,centralised,8500.0,2111,0.16555529072352168,0.1661659779985807
cent_17edb221f1d2,D,centralized,d_internals,centralised,8500.0,11111,0.008917020496368354,0.010323337161231289
cent_17edb221f1d2,D,centralized,d_internals,centralised,9500.0,5,0.002787953946760353,0.002839522557144749
cent_17edb221f1d2,D,centralized,d_internals,centralised,9500.0,41,0.1823092856394347,0.19017491560867555
cent_17edb221f1d2,D,centralized,d_internals,centralised,9500.0,32,0.1895984140634068,0.19093655438908616
cent_17edb221f1d2,D,centralized,d_internals,centralised,9500.0,311,0.2513049945868289,0.2420091196439162
cent_17edb221f1d2,D,centralized,d_internals,centralised,9500.0,221,0.2051703798876548,0.20389195551778164
cent_17edb221f1d2,D,centralized,d_internals,centralised,9500.0,2111,0.16205876174859898,0.16218870308577982
cent_17edb221f1d2,D,centralized,d_internals,centralised,9500.0,11111,0.0067702101273154494,0.00795922919761588
cent_17edb221f1d2,D,centralized,d_internals,centralised,10500.0,5,0.002810229439996938,0.002932501912472072
cent_17edb221f1d2,D,centralized,d_internals,centralised,10500.0,41,0.18606816827334716,0.19200237903667225
cent_17edb221f1d2,D,centralized,d_internals,centralised,10500.0,32,0.18945405636188425,0.19141273451402882
cent_17edb221f1d2,D,centralized,d_internals,centralised,10500.0,311,0.25239476299900904,0.24529379033350152
cent_17edb221f1d2,D,centralized,d_internals,centralised,10500.0,221,0.20721132986271157,0.20588089384491076
cent_17edb221f1d2,D,centralized,d_internals,centralised,10500.0,2111,0.15724319217581922,0.15657625873126588
cent_17edb221f1d2,D,centralized,d_internals,centralised,10500.0,11111,0.004818260887231827,0.005901441627148691
cent_17edb221f1d2,D,centralized,d_internals,centralised,13000.0,5,0.0028345500196151284,0.003234960686519038
cent_17edb221f1d2,D,centralized,d_internals,centralised,13000.0,41,0.18706159434582112,0.18297624225986017
cent_17edb221f1d2,D,centralized,d_internals,centralised,13000.0,32,0.19598990747105283,0.19782160618152578
cent_17edb221f1d2,D,centralized,d_internals,centralised,13000.0,311,0.254182283448771,0.25682873604568307
cent_17edb221f1d2,D,centralized,d_internals,centralised,13000.0,221,0.20874227831844597,0.2092848273111451
cent_17edb221f1d2,D,centralized,d_internals,centralised,13000.0,2111,0.1488489751731845,0.14665641964499382
cent_17edb221f1d2,D,centralized,d_internals,centralised,13000.0,11111,0.0023404112231094685,0.0031972078702730417
cent_17edb221f1d2,D,centralized,d_internals,centralised,15500.0,5,0.002825705570929611,0.003623924719591575
cent_17edb221f1d2,D,centralized,d_internals,centralised,15500.0,41,0.17369322866059578,0.16587873225399918
cent_17edb221f1d2,D,centralized,d_internals,centralised,15500.0,32,0.20420814373144422,0.20665882253290815
cent_17edb221f1d2,D,centralized,d_internals,centralised,15500.0,311,0.25835046126938793,0.26349482169883215
cent_17edb221f1d2,D,centralized,d_internals,centralised,15500.0,221,0.21278373486043128,0.21238672409911166
cent_17edb221f1d2,D,centralized,d_internals,centralised,15500.0,2111,0.1461586054133579,0.14507798419656548
cent_17edb221f1d2,D,centralized,d_internals,centralised,15500.0,11111,0.0019801204938533143,0.002878990498991798
cent_17edb221f1d2,D,centralized,d_internals,centralised,17000.0,5,0.00280661009135242,0.0036237649322513974
cent_17edb221f1d2,D,centralized,d_internals,centralised,17000.0,41,0.16783493113177347,0.16073469574802435
cent_17edb221f1d2,D,centralized,d_internals,centralised,17000.0,32,0.20747568097185423,0.21021514338408037
cent_17edb221f1d2,D,centralized,d_internals,centralised,17000.0,311,0.2586434633882572,0.26328377934413394
cent_17edb221f1d2,D,centralized,d_internals,centralised,17000.0,221,0.21531780095027028,0.21242715213212296
cent_17edb221f1d2,D,centralized,d_internals,centralised,17000.0,2111,0.14587012251702394,0.14719598449124535
cent_17edb221f1d2,D,centralized,d_internals,centralised,17000.0,11111,0.002051390949468442,0.0025194799681416205
cent_17edb221f1d2,D,centralized,d_internals,centralised,18500.0,5,0.0025074259674798278,0.003548649754206289
cent_17edb221f1d2,D,centralized,d_internals,centralised,18500.0,41,0.16662903929407094,0.1612597660421432
cent_17edb221f1d2,D,centralized,d_internals,centralised,18500.0,32,0.20713813774137657,0.209730633690403
cent_17edb221f1d2,D,centralized,d_internals,centralised,18500.0,311,0.2585259066519039,0.2616936362126839
cent_17edb221f1d2,D,centralized,d_internals,centralised,18500.0,221,0.21923904781446993,0.21493943853774172
cent_17edb221f1d2,D,centralized,d_internals,centralised,18500.0,2111,0.14386349417691524,0.14652024213315074
cent_17edb221f1d2,D,centralized,d_internals,centralised,18500.0,11111,0.0020969483537836057,0.0023076336296711467
cent_17edb221f1d2,D,centralized,d_internals,centralised,22500.0,5,0.0018305813131299655,0.004304666909468018
cent_17edb221f1d2,D,centralized,d_internals,centralised,22500.0,41,0.17435161689077722,0.16978866892551445
cent_17edb221f1d2,D,centralized,d_internals,centralised,22500.0,32,0.1986974679138122,0.20046477663524948
cent_17edb221f1d2,D,centralized,d_internals,centralised,22500.0,311,0.2496297294296929,0.25243677384858576
cent_17edb221f1d2,D,centralized,d_internals,centralised,22500.0,221,0.22120743527682793,0.21592889565412834
cent_17edb221f1d2,D,centralized,d_internals,centralised,22500.0,2111,0.15214064337966748,0.15466854805984684
cent_17edb221f1d2,D,centralized,d_internals,centralised,22500.0,11111,0.0021425257960923216,0.002407669967207103
cent_17edb221f1d2,D,centralized,d_internals,centralised,27500.0,5,0.0015992308078022635,0.005128396498888098
cent_17edb221f1d2,D,centralized,d_internals,centralised,27500.0,41,0.1857942707698233,0.17745231382095417
cent_17edb221f1d2,D,centralized,d_internals,centralised,27500.0,32,0.19911199420563844,0.2013391011287648
cent_17edb221f1d2,D,centralized,d_internals,centralised,27500.0,311,0.23286739070384077,0.23759144381084069
cent_17edb221f1d2,D,centralized,d_internals,centralised,27500.0,221,0.21884824940926179,0.2129342612025688
cent_17edb221f1d2,D,centralized,d_internals,centralised,27500.0,2111,0.15996868116951093,0.16330904180268377
cent_17edb221f1d2,D,centralized,d_internals,centralised,27500.0,11111,0.001810182934122489,0.002245441735299632
cent_17edb221f1d2,D,centralized,d_internals,centralised,33000.0,5,0.0017006802083952876,0.005673734353767073
cent_17edb221f1d2,D,centralized,d_internals,centralised,33000.0,41,0.19008011034861957,0.17902373550000591
cent_17edb221f1d2,D,centralized,d_internals,centralised,33000.0,32,0.19876946191699305,0.20146686335558453
cent_17edb221f1d2,D,centralized,d_internals,centralised,33000.0,311,0.22841903104659103,0.23360929140976083
cent_17edb221f1d2,D,centralized,d_internals,centralised,33000.0,221,0.21842129656099768,0.2136986769470087
cent_17edb221f1d2,D,centralized,d_internals,centralised,33000.0,2111,0.1609249688181887,0.16416579141755303
cent_17edb221f1d2,D,centralized,d_internals,centralised,33000.0,11111,0.001684451100214657,0.002361907016319936
cent_17edb221f1d2,D,centralized,d_internals,centralised,40000.0,5,0.0017773459516770044,0.006004521916502297
cent_17edb221f1d2,D,centralized,d_internals,centralised,40000.0,41,0.19133172311080757,0.17921913123115957
cent_17edb221f1d2,D,centralized,d_internals,centralised,40000.0,32,0.19854718409799557,0.2011134737950655
cent_17edb221f1d2,D,centralized,d_internals,centralised,40000.0,311,0.22667379151630285,0.23267464905311944
cent_17edb221f1d2,D,centralized,d_internals,centralised,40000.0,221,0.21876344349926258,0.2143236128680121
cent_17edb221f1d2,D,centralized,d_internals,centralised,40000.0,2111,0.16127629123719678,0.1640875191278824
cent_17edb221f1d2,D,centralized,d_internals,centralised,40000.0,11111,0.0016302205867576344,0.002577092008258743
cent_1b6de435a5d3,D,centralized,aggregation,centralised,5000.0,5,0.006551135503467361,0.0262496457782492
cent_1b6de435a5d3,D,centralized,aggregation,centralised,5000.0,41,0.13041293836947823,0.13208220151475403
cent_1b6de435a5d3,D,centralized,aggregation,centralised,5000.0,32,0.20727919935570127,0.20264839935943033
cent_1b6de435a5d3,D,centralized,aggregation,centralised,5000.0,311,0.30486343969392293,0.2917677358261979
cent_1b6de435a5d3,D,centralized,aggregation,centralised,5000.0,221,0.20660177926256185,0.20597269806695798
cent_1b6de435a5d3,D,centralized,aggregation,centralised,5000.0,2111,0.1342442829676913,0.13261280516367574
cent_1b6de435a5d3,D,centralized,aggregation,centralised,5000.0,11111,0.010047224847177075,0.008666514290734808
cent_1b6de435a5d3,D,centralized,aggregation,centralised,10000.0,5,0.0060723730747454935,0.04854805817272549
cent_1b6de435a5d3,D,centralized,aggregation,centralised,10000.0,41,0.13755574505335047,0.1294142756200576
cent_1b6de435a5d3,D,centralized,aggregation,centralised,10000.0,32,0.21177840343082024,0.19911424592700092
cent_1b6de435a5d3,D,centralized,aggregation,centralised,10000.0,311,0.3022092928069813,0.2871849652708821
cent_1b6de435a5d3,D,centralized,aggregation,centralised,10000.0,221,0.20659917034495756,0.2019515376904329
cent_1b6de435a5d3,D,centralized,aggregation,centralised,10000.0,2111,0.12781265961455537,0.12599725374665002
cent_1b6de435a5d3,D,centralized,aggregation,centralised,10000.0,11111,0.00797235567458957,0.0077896635722509485
cent_1b6de435a5d3,D,centralized,aggregation,centralised,15000.0,5,0.005466485216476101,0.06818353367723963
cent_1b6de435a5d3,D,centralized,aggregation,centralised,15000.0,41,0.13810081356565715,0.12268756409668831
cent_1b6de435a5d3,D,centralized,aggregation,centralised,15000.0,32,0.20373468489333516,0.19018749831289003
cent_1b6de435a5d3,D,centralized,aggregation,centralised,15000.0,311,0.30084125935345096,0.2819219810497006
cent_1b6de435a5d3,D,centralized,aggregation,centralised,15000.0,221,0.20920263189975238,0.20272570516029306
cent_1b6de435a5d3,D,centralized,aggregation,centralised,15000.0,2111,0.13427172805591336,0.12682748454482998
cent_1b6de435a5d3,D,centralized,aggregation,centralised,15000.0,11111,0.008382397015414886,0.00746623315835835
cent_1b6de435a5d3,D,centralized,aggregation,centralised,20000.0,5,0.004490792134027394,0.09473600192291831
cent_1b6de435a5d3,D,centralized,aggregation,centralised,20000.0,41,0.132526609387598,0.12574436604306288
cent_1b6de435a5d3,D,centralized,aggregation,centralised,20000.0,32,0.211161072116777,0.18511951021524808
cent_1b6de435a5d3,D,centralized,aggregation,centralised,20000.0,311,0.30157692970235006,0.27031444867982724
cent_1b6de435a5d3,D,centralized,aggregation,centralised,20000.0,221,0.21012605443149018,0.19623404100533515
cent_1b6de435a5d3,D,centralized,aggregation,centralised,20000.0,2111,0.13212094066935975,0.12000171442685087
cent_1b6de435a5d3,D,centralized,aggregation,centralised,20000.0,11111,0.007997601558397622,0.007849917706757454
cent_1b6de435a5d3,D,centralized,aggregation,centralised,25000.0,5,0.004271801777387443,0.08403191881934768
cent_1b6de435a5d3,D,centralized,aggregation,centralised,25000.0,41,0.1316116699133761,0.1247157156866174
cent_1b6de435a5d3,D,centralized,aggregation,centralised,25000.0,32,0.21059233420077994,0.18994629258948603
cent_1b6de435a5d3,D,centralized,aggregation,centralised,25000.0,311,0.3013684361167385,0.26893307855438686
cent_1b6de435a5d3,D,centralized,aggregation,centralised,25000.0,221,0.21027311502124335,0.19939816752828535
cent_1b6de435a5d3,D,centralized,aggregation,centralised,25000.0,2111,0.1332637003254956,0.1251763781258508
cent_1b6de435a5d3,D,centralized,aggregation,centralised,25000.0,11111,0.008618942644979082,0.007798448696025827
cent_1b6de435a5d3,D,centralized,aggregation,centralised,30000.0,5,0.0041842188612694385,0.06370681423784286
cent_1b6de435a5d3,D,centralized,aggregation,centralised,30000.0,41,0.13199350035827678,0.12609396978078677
cent_1b6de435a5d3,D,centralized,aggregation,centralised,30000.0,32,0.21023627578254014,0.19491716777938325
cent_1b6de435a5d3,D,centralized,aggregation,centralised,30000.0,311,0.2997957357296759,0.2773554285313816
cent_1b6de435a5d3,D,centralized,aggregation,centralised,30000.0,221,0.2085801127400897,0.201694932659324
cent_1b6de435a5d3,D,centralized,aggregation,centralised,30000.0,2111,0.13549449464155253,0.128175863696434
cent_1b6de435a5d3,D,centralized,aggregation,centralised,30000.0,11111,0.009715661886595535,0.008055823314847504
cent_1b6de435a5d3,D,centralized,aggregation,centralised,35000.0,5,0.004091166765589819,0.06013562715223182
cent_1b6de435a5d3,D,centralized,aggregation,centralised,35000.0,41,0.1325700959738565,0.12794006237411473
cent_1b6de435a5d3,D,centralized,aggregation,centralised,35000.0,32,0.2100929827597217,0.19606971606783186
cent_1b6de435a5d3,D,centralized,aggregation,centralised,35000.0,311,0.30020737388339547,0.27916587616139305
cent_1b6de435a5d3,D,centralized,aggregation,centralised,35000.0,221,0.2083527785967612,0.20071153596257554
cent_1b6de435a5d3,D,centralized,aggregation,centralised,35000.0,2111,0.13457154575231578,0.12752749983756742
cent_1b6de435a5d3,D,centralized,aggregation,centralised,35000.0,11111,0.010114056268359503,0.008449682444285622
cent_1b6de435a5d3,D,centralized,aggregation,centralised,45000.0,5,0.004071911350524814,0.05939105856784091
cent_1b6de435a5d3,D,centralized,aggregation,centralised,45000.0,41,0.1328890780826563,0.1288105879122816
cent_1b6de435a5d3,D,centralized,aggregation,centralised,45000.0,32,0.21205822168768096,0.19758738916443944
cent_1b6de435a5d3,D,centralized,aggregation,centralised,45000.0,311,0.29798610340655196,0.277987805010908
cent_1b6de435a5d3,D,centralized,aggregation,centralised,45000.0,221,0.20894336125818241,0.20079126330622868
cent_1b6de435a5d3,D,centralized,aggregation,centralised,45000.0,2111,0.13406331811394082,0.12704114909262318
cent_1b6de435a5d3,D,centralized,aggregation,centralised,45000.0,11111,0.009988006100462774,0.008390746945678228
cent_1b6de435a5d3,D,centralized,aggregation,centralised,55000.0,5,0.004028677845454259,0.05788394478907793
cent_1b6de435a5d3,D,centralized,aggregation,centralised,55000.0,41,0.13298040075873258,0.12766821891062224
cent_1b6de435a5d3,D,centralized,aggregation,centralised,55000.0,32,0.21237262151429698,0.1983564228276654
cent_1b6de435a5d3,D,centralized,aggregation,centralised,55000.0,311,0.2975753078130951,0.27896185766122256
cent_1b6de435a5d3,D,centralized,aggregation,centralised,55000.0,221,0.20967471494152698,0.20228950828930956
cent_1b6de435a5d3,D,centralized,aggregation,centralised,55000.0,2111,0.13358373570114057,0.12644457581403726
cent_1b6de435a5d3,D,centralized,aggregation,centralised,55000.0,11111,0.009784541425753536,0.00839547170806504
cent_1b6de435a5d3,D,centralized,aggregation,centralised,65000.0,5,0.004013379134493069,0.057556307489640746
cent_1b6de435a5d3,D,centralized,aggregation,centralised,65000.0,41,0.1332429697742265,0.12639817380020224
cent_1b6de435a5d3,D,centralized,aggregation,centralised,65000.0,32,0.21221732588304357,0.19737930508933965
cent_1b6de435a5d3,D,centralized,aggregation,centralised,65000.0,311,0.2966939617883454,0.2798695869169171
cent_1b6de435a5d3,D,centralized,aggregation,centralised,65000.0,221,0.21034352664408681,0.20260317386518392
cent_1b6de435a5d3,D,centralized,aggregation,centralised,65000.0,2111,0.1339668726535896,0.1275476210711424
cent_1b6de435a5d3,D,centralized,aggregation,centralised,65000.0,11111,0.009521964122215032,0.008645831767573945
cent_1b6de435a5d3,D,centralized,aggregation,centralised,70000.0,5,0.0040083061844307195,0.05693675264190491
cent_1b6de435a5d3,D,centralized,aggregation,centralised,70000.0,41,0.13361573138811225,0.12644529057959167
cent_1b6de435a5d3,D,centralized,aggregation,centralised,70000.0,32,0.21204684382672823,0.19702800033058018
cent_1b6de435a5d3,D,centralized,aggregation,centralised,70000.0,311,0.2965100486752567,0.2801773643938104
cent_1b6de435a5d3,D,centralized,aggregation,centralised,70000.0,221,0.21027761528959552,0.20263411130988138
cent_1b6de435a5d3,D,centralized,aggregation,centralised,70000.0,2111,0.13399094544219817,0.12802860407937885
cent_1b6de435a5d3,D,centralized,aggregation,centralised,70000.0,11111,0.009550509193678374,0.008749876664852638
cent_1b6de435a5d3,D,centralized,aggregation,centralised,80000.0,5,0.003909079394616073,0.05643441072643432
cent_1b6de435a5d3,D,centralized,aggregation,centralised,80000.0,41,0.13357183880914286,0.12624067191954252
cent_1b6de435a5d3,D,centralized,aggregation,centralised,80000.0,32,0.21199449209695623,0.19681160728199332
cent_1b6de435a5d3,D,centralized,aggregation,centralised,80000.0,311,0.2959734408794797,0.28089245888267367
cent_1b6de435a5d3,D,centralized,aggregation,centralised,80000.0,221,0.2115331845360998,0.20278760334392237
cent_1b6de435a5d3,D,centralized,aggregation,centralised,80000.0,2111,0.13325505895309553,0.1279345171898209
cent_1b6de435a5d3,D,centralized,aggregation,centralised,80000.0,11111,0.009762905330609825,0.008898730655612893
cent_1b6de435a5d3,D,centralized,aggregation,centralised,85000.0,5,0.0038609958030166153,0.056421301108901895
cent_1b6de435a5d3,D,centralized,aggregation,centralised,85000.0,41,0.13381908213292112,0.12601983221137247
cent_1b6de435a5d3,D,centralized,aggregation,centralised,85000.0,32,0.21168581066229553,0.19671189587533386
cent_1b6de435a5d3,D,centralized,aggregation,centralised,85000.0,311,0.2958803568759069,0.28095945929573996
cent_1b6de435a5d3,D,centralized,aggregation,centralised,85000.0,221,0.2121837230600216,0.20299288081295433
cent_1b6de435a5d3,D,centralized,aggregation,centralised,85000.0,2111,0.13274020446006884,0.12790863626172447
cent_1b6de435a5d3,D,centralized,aggregation,centralised,85000.0,11111,0.00982982700576941,0.008985994433973061
cent_1b6de435a5d3,D,centralized,aggregation,centralised,100000.0,5,0.0038924417891501462,0.055661749064248756
cent_1b6de435a5d3,D,centralized,aggregation,centralised,100000.0,41,0.1334683631416851,0.12547276193754736
cent_1b6de435a5d3,D,centralized,aggregation,centralised,100000.0,32,0.21074853847004954,0.1960243244919384
cent_1b6de435a5d3,D,centralized,aggregation,centralised,100000.0,311,0.2955509651897529,0.2811089964068318
cent_1b6de435a5d3,D,centralized,aggregation,centralised,100000.0,221,0.21394295427785862,0.20474374785212096
cent_1b6de435a5d3,D,centralized,aggregation,centralised,100000.0,2111,0.13252637986552568,0.12771199475651318
cent_1b6de435a5d3,D,centralized,aggregation,centralised,100000.0,11111,0.009870357265978034,0.009276425490799538
cent_1b6de435a5d3,D,centralized,aggregation,centralised,105000.0,5,0.003870559654137314,0.055782061185112676
cent_1b6de435a5d3,D,centralized,aggregation,centralised,105000.0,41,0.13339397109865406,0.1253675781226939
cent_1b6de435a5d3,D,centralized,aggregation,centralised,105000.0,32,0.21049121460063813,0.19583735051142087
cent_1b6de435a5d3,D,centralized,aggregation,centralised,105000.0,311,0.2956102242830543,0.28088016441636565
cent_1b6de435a5d3,D,centralized,aggregation,centralised,105000.0,221,0.21422537481413909,0.20518342959507377
cent_1b6de435a5d3,D,centralized,aggregation,centralised,105000.0,2111,0.13247651862037105,0.12763189906743322
cent_1b6de435a5d3,D,centralized,aggregation,centralised,105000.0,11111,0.009932136929006108,0.00931751710189989
cent_1b6de435a5d3,D,centralized,aggregation,centralised,125000.0,5,0.0037992179088959578,0.055691743567156345
cent_1b6de435a5d3,D,centralized,aggregation,centralised,125000.0,41,0.13354393056723327,0.1254483710902087
cent_1b6de435a5d3,D,centralized,aggregation,centralised,125000.0,32,0.2099634519971794,0.19677425870978588
cent_1b6de435a5d3,D,centralized,aggregation,centralised,125000.0,311,0.2964830522884386,0.27959518706648834
cent_1b6de435a5d3,D,centralized,aggregation,centralised,125000.0,221,0.2140139933537275,0.20566940858853144
cent_1b6de435a5d3,D,centralized,aggregation,centralised,125000.0,2111,0.13237471859411312,0.12764019403160878
cent_1b6de435a5d3,D,centralized,aggregation,centralised,125000.0,11111,0.00982163529041217,0.009180836946220499
cent_1b6de435a5d3,D,centralized,aggregation,centralised,145000.0,5,0.00377212339806196,0.05570644404129808
cent_1b6de435a5d3,D,centralized,aggregation,centralised,145000.0,41,0.13398117612412633,0.12583198073368418
cent_1b6de435a5d3,D,centralized,aggregation,centralised,145000.0,32,0.2095550102106645,0.19654758638709416
cent_1b6de435a5d3,D,centralized,aggregation,centralised,145000.0,311,0.2967568532711187,0.27975751370978397
cent_1b6de435a5d3,D,centralized,aggregation,centralised,145000.0,221,0.2139388094398306,0.20620888259418668
cent_1b6de435a5d3,D,centralized,aggregation,centralised,145000.0,2111,0.1323702223146428,0.12698772284932439
cent_1b6de435a5d3,D,centralized,aggregation,centralised,145000.0,11111,0.009625805241555065,0.008959869684628556
cent_1b6de435a5d3,D,centralized,aggregation,centralised,150000.0,5,0.003755463546356798,0.055768397809105794
cent_1b6de435a5d3,D,centralized,aggregation,centralised,150000.0,41,0.13411736732109247,0.12596425767111713
cent_1b6de435a5d3,D,centralized,aggregation,centralised,150000.0,32,0.20941687931251582,0.19635197974710591
cent_1b6de435a5d3,D,centralized,aggregation,centralised,150000.0,311,0.29672813382747043,0.27974621096486824
cent_1b6de435a5d3,D,centralized,aggregation,centralised,150000.0,221,0.21393747388097123,0.20624665605458137
cent_1b6de435a5d3,D,centralized,aggregation,centralised,150000.0,2111,0.13244661356090276,0.126962953225864
cent_1b6de435a5d3,D,centralized,aggregation,centralised,150000.0,11111,0.009598068550690482,0.008959544527357564
cent_1b6de435a5d3,D,centralized,aggregation,centralised,185000.0,5,0.0036794839793021657,0.055194840174833046
cent_1b6de435a5d3,D,centralized,aggregation,centralised,185000.0,41,0.13482540330680026,0.1268187298337395
cent_1b6de435a5d3,D,centralized,aggregation,centralised,185000.0,32,0.20982679813776345,0.19675309644157896
cent_1b6de435a5d3,D,centralized,aggregation,centralised,185000.0,311,0.2967897863175115,0.2789892884217252
cent_1b6de435a5d3,D,centralized,aggregation,centralised,185000.0,221,0.2131705174727287,0.2064020716278976
cent_1b6de435a5d3,D,centralized,aggregation,centralised,185000.0,2111,0.132036475970429,0.1267650941813247
cent_1b6de435a5d3,D,centralized,aggregation,centralised,185000.0,11111,0.009671534815464924,0.00907687931890098
cent_1b6de435a5d3,D,centralized,aggregation,centralised,225000.0,5,0.0037595800484806043,0.05483807320959766
cent_1b6de435a5d3,D,centralized,aggregation,centralised,225000.0,41,0.13492381684475416,0.12701947117958803
cent_1b6de435a5d3,D,centralized,aggregation,centralised,225000.0,32,0.2083325771054455,0.1970302461081764
cent_1b6de435a5d3,D,centralized,aggregation,centralised,225000.0,311,0.297698626734638,0.27916063019752435
cent_1b6de435a5d3,D,centralized,aggregation,centralised,225000.0,221,0.2125606380801968,0.20618936373678015
cent_1b6de435a5d3,D,centralized,aggregation,centralised,225000.0,2111,0.13309155550372226,0.12671386522293684
cent_1b6de435a5d3,D,centralized,aggregation,centralised,225000.0,11111,0.009633205682762717,0.009048350345396543
cent_1b6de435a5d3,D,centralized,aggregation,centralised,275000.0,5,0.0038223363241140364,0.05365367208950243
cent_1b6de435a5d3,D,centralized,aggregation,centralised,275000.0,41,0.13521418512620834,0.12653428193937452
cent_1b6de435a5d3,D,centralized,aggregation,centralised,275000.0,32,0.2079115563119716,0.19683360296098035
cent_1b6de435a5d3,D,centralized,aggregation,centralised,275000.0,311,0.29812051895764813,0.2795788588549669
cent_1b6de435a5d3,D,centralized,aggregation,centralised,275000.0,221,0.21335517690518643,0.20763020329273246
cent_1b6de435a5d3,D,centralized,aggregation,centralised,275000.0,2111,0.1322550918526208,0.1267496611607036
cent_1b6de435a5d3,D,centralized,aggregation,centralised,275000.0,11111,0.009321134522250668,0.009019719701739709
cent_1b6de435a5d3,D,centralized,aggregation,centralised,335000.0,5,0.003833946058259978,0.05335273918489143
cent_1b6de435a5d3,D,centralized,aggregation,centralised,335000.0,41,0.13490105422567678,0.12644903315366976
cent_1b6de435a5d3,D,centralized,aggregation,centralised,335000.0,32,0.20732981329710934,0.1965677083102992
cent_1b6de435a5d3,D,centralized,aggregation,centralised,335000.0,311,0.29903469510309505,0.27930359568772567
cent_1b6de435a5d3,D,centralized,aggregation,centralised,335000.0,221,0.2134424206000061,0.2085909668568523
cent_1b6de435a5d3,D,centralized,aggregation,centralised,335000.0,2111,0.13223683451332613,0.12686496677685177
cent_1b6de435a5d3,D,centralized,aggregation,centralised,335000.0,11111,0.009221236202526625,0.00887099002970985
cent_1b6de435a5d3,D,centralized,aggregation,centralised,410000.0,5,0.00397978559083675,0.05378734791942183
cent_1b6de435a5d3,D,centralized,aggregation,centralised,410000.0,41,0.1342619880741268,0.12635433947842506
cent_1b6de435a5d3,D,centralized,aggregation,centralised,410000.0,32,0.20599544666319006,0.19624699237183812
cent_1b6de435a5d3,D,centralized,aggregation,centralised,410000.0,311,0.30088642522101416,0.2785738980513719
cent_1b6de435a5d3,D,centralized,aggregation,centralised,410000.0,221,0.2138196978942476,0.20872952521638644
cent_1b6de435a5d3,D,centralized,aggregation,centralised,410000.0,2111,0.13185346974455345,0.1273141029696132
cent_1b6de435a5d3,D,centralized,aggregation,centralised,410000.0,11111,0.009203186812031203,0.008993793992943455
cent_1b6de435a5d3,D,centralized,aggregation,centralised,500000.0,5,0.003944012527532835,0.05288483732119379
cent_1b6de435a5d3,D,centralized,aggregation,centralised,500000.0,41,0.13487711164113078,0.12705016149494824
cent_1b6de435a5d3,D,centralized,aggregation,centralised,500000.0,32,0.20597134751245702,0.19562970357667628
cent_1b6de435a5d3,D,centralized,aggregation,centralised,500000.0,311,0.30016500907536714,0.2788230330393555
cent_1b6de435a5d3,D,centralized,aggregation,centralised,500000.0,221,0.21409678609750515,0.2086728775200635
cent_1b6de435a5d3,D,centralized,aggregation,centralised,500000.0,2111,0.13197755606943443,0.1278529829262945
cent_1b6de435a5d3,D,centralized,aggregation,centralised,500000.0,11111,0.008968177076572654,0.009086404121468189
cent_1bfab7d6a293,D,centralized,d_internals,centralised,500.0,5,0.0035281881135219473,0.0019830781696856697
cent_1bfab7d6a293,D,centralized,d_internals,centralised,500.0,41,0.14200961748787141,0.13980888046524897
cent_1bfab7d6a293,D,centralized,d_internals,centralised,500.0,32,0.20868456650880665,0.2064333092582242
cent_1bfab7d6a293,D,centralized,d_internals,centralised,500.0,311,0.2821123572925403,0.2857377873717997
cent_1bfab7d6a293,D,centralized,d_internals,centralised,500.0,221,0.19233251609190524,0.192371746184097
cent_1bfab7d6a293,D,centralized,d_internals,centralised,500.0,2111,0.1433533124055625,0.1453547989904697
cent_1bfab7d6a293,D,centralized,d_internals,centralised,500.0,11111,0.02797944209979194,0.028310399560474746
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1000.0,5,0.003392962208350464,0.0021364410232338166
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1000.0,41,0.1553035068792138,0.15418830543390805
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1000.0,32,0.20634503229832352,0.20126078796786073
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1000.0,311,0.2687421030704912,0.27443639508005213
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1000.0,221,0.18295005399203007,0.18325264040729974
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1000.0,2111,0.14857509265483845,0.15090301670834463
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1000.0,11111,0.0346912488967525,0.03382241337930093
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1500.0,5,0.0034633966909642057,0.0022668770840324048
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1500.0,41,0.16826583218866986,0.16712531159651658
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1500.0,32,0.20443549159940214,0.19937519376901988
cent_1bfab7d6a293,D,centralized,d_internals,centralised,1500.0,311,0.2583214124755696,0.26401720609499174
