id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,path,step_a,step_b,lambda,loss_tr,acc_tr,loss_te,acc_te
cent_00b37bf30d15,D,centralized,d_internals,,s5,groknet,adamw,ce,0.475,1000,256,1.0,0.001,789,,,,,,,,,,40000,85.0,275,8225,8225,True,100.0,99.88095164299011,40000.0,centralised,init_to_end,0.0,40000.0,0.9,0.00046703912084922194,100.0,0.06567944586277008,99.89418029785156
cent_00b37bf30d15,D,centralized,d_internals,,s5,groknet,adamw,ce,0.475,1000,256,1.0,0.001,789,,,,,,,,,,40000,85.0,275,8225,8225,True,100.0,99.88095164299011,40000.0,centralised,init_to_end,0.0,40000.0,1.0,7.4764652708836365e-06,100.0,0.018156131729483604,99.88095092773438
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.0,4.787513256072998,0.5902777910232544,4.7874836921691895,0.7986111640930176
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.1,4.768811225891113,34.82638931274414,4.779682159423828,6.128472328186035
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.2,4.637331962585449,99.8263931274414,4.727593898773193,31.38020896911621
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.30000000000000004,4.283699989318848,100.0,4.589348793029785,50.72916793823242
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.4,3.6070590019226074,100.0,4.327900409698486,59.6788215637207
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.5,2.5398974418640137,100.0,3.9172322750091553,63.22916793823242
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.6000000000000001,1.184842824935913,100.0,3.353675603866577,65.04340362548828
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.7000000000000001,0.22045788168907166,100.0,2.679387331008911,65.59027862548828
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.8,0.014036237262189388,100.0,2.0190985202789307,66.02430725097656
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,0.9,0.00041021619108505547,100.0,1.5419023036956787,66.18055725097656
cent_010899c81daf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.2,1000,256,1.0,0.001,456,,,,,,,,,,150000,85.0,200,inf,inf,False,100.0,66.18055701255798,150000.0,centralised,init_to_end,0.0,150000.0,1.0,5.794422577309888e-06,100.0,1.3139749765396118,66.18055725097656
