id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,step,twin_step,twin_id,component,value
fede_0381a1732454,C,federated,participation_setups,,s5,fed,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,41,0.0003542036288479084
fede_0381a1732454,C,federated,participation_setups,,s5,fed,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,32,0.0015961985191879201
fede_0381a1732454,C,federated,participation_setups,,s5,fed,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,311,0.005620439047132937
fede_0381a1732454,C,federated,participation_setups,,s5,fed,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,221,0.0019023651291726396
fede_0381a1732454,C,federated,participation_setups,,s5,fed,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,2111,0.9178725804704781
fede_0381a1732454,C,federated,participation_setups,,s5,fed,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,11111,0.06924445604004015
fede_0381a1732454,C,federated,participation_setups,,s5,twin,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,5,0.006577896461181387
fede_0381a1732454,C,federated,participation_setups,,s5,twin,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,41,0.0061479568942937
fede_0381a1732454,C,federated,participation_setups,,s5,twin,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,32,0.0062086252747677985
fede_0381a1732454,C,federated,participation_setups,,s5,twin,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,311,0.010415908813113774
fede_0381a1732454,C,federated,participation_setups,,s5,twin,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,221,0.00695494631868017
fede_0381a1732454,C,federated,participation_setups,,s5,twin,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,2111,0.8851471775726594
fede_0381a1732454,C,federated,participation_setups,,s5,twin,adamw,ce,0.5,1000,256,1.0,0.001,456,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,85.0,1200.0,1200.0,1200.0,True,100.0,100.0,200000.0,f,100000.0,100000,cent_33fa8d74a26b,11111,0.07854748866530376
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,fed,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,5,0.02124686667887511
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,fed,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,41,0.1244113306055502
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,fed,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,32,0.20202330007202424
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,fed,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,311,0.30450366974457005
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,fed,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,221,0.1905410960946833
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,fed,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,2111,0.15104260639493125
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,fed,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,11111,0.006231130409365866
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,twin,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,5,0.00269298063816306
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,twin,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,41,0.1846459845381114
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,twin,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,32,0.2129694313310658
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,twin,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,311,0.2207585786735352
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,twin,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,221,0.19124154267918214
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,twin,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,2111,0.17165607228278018
fede_03c7644600b6,D,federated,dirichlet_setups,,s5,twin,adamw,ce,0.3,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,50000,10000,85.0,inf,inf,inf,False,3.0092591419816017,0.43650795705616474,250000.0,dirichlet,250000.0,250000,cent_ba0e4b5ee728,11111,0.016035409857162196
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,fed,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,5,0.0030984355709401863
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,fed,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,41,0.00034277314516808523
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,fed,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,32,0.0009244493654567087
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,fed,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,311,0.002659054888038182
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,fed,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,221,0.989252341867133
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,fed,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,2111,0.0036610525930409433
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,fed,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,11111,6.189257022296445e-05
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,twin,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,5,0.0038442589520244993
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,twin,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,41,0.003702619446773013
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,twin,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,32,0.007845419540934123
fede_048f4ed1499a,C,federated,dirichlet_setups,,s5,twin,adamw,ce,0.4,1000,256,1.0,0.001,42,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,40000,10000,85.0,2700.0,29100.0,29100.0,True,100.0,100.0,200000.0,dirichlet,100000.0,100000,cent_6c5bd4785dae,311,0.009260335882143268
