id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,twin,step,unit,index,w_nonfinite,fn_loss_tr,fn_acc_tr,fn_margin_tr,fn_entropy_tr,fn_loss_te,fn_acc_te,fn_margin_te,fn_entropy_te,fn_gap_loss,fn_gap_acc,fn_class_acc_gini,w_L0_fro,w_L0_spec,w_L0_stable_rank,w_L0_eff_rank,w_L0_sv_gini,w_L0_entry_gini,w_L0_row_gini,w_L0_row_pr,w_L0_dist_init,w_L0_rel_dist_init,w_L0_cos_init,w_L1_fro,w_L1_spec,w_L1_stable_rank,w_L1_eff_rank,w_L1_sv_gini,w_L1_entry_gini,w_L1_row_gini,w_L1_row_pr,w_L1_dist_init,w_L1_rel_dist_init,w_L1_cos_init,w_L2_fro,w_L2_spec,w_L2_stable_rank,w_L2_eff_rank,w_L2_sv_gini,w_L2_entry_gini,w_L2_row_gini,w_L2_row_pr,w_L2_dist_init,w_L2_rel_dist_init,w_L2_cos_init,w_all_norm,w_all_rel_norm,w_all_dist_init,w_all_rel_dist_init,w_all_cos_init,rep_between_within_tr,rep_nc1_tr,rep_eff_rank_te,rep_pr_te,rep_dead_frac_te,rep_unit_gini_te,rep_unit_pr_te,rep_between_within_te,sharp_lambda_max,sharp_grad_norm,sharp_lr_lambda,step_over_t_memo,step_over_t_cross,w_WE_fro,w_WE_spec,w_WE_stable_rank,w_WE_eff_rank,w_WE_sv_gini,w_WE_entry_gini,w_WE_row_gini,w_WE_row_pr,w_WE_dist_init,w_WE_rel_dist_init,w_WE_cos_init,w_WU_fro,w_WU_spec,w_WU_stable_rank,w_WU_eff_rank,w_WU_sv_gini,w_WU_entry_gini,w_WU_row_gini,w_WU_row_pr,w_WU_dist_init,w_WU_rel_dist_init,w_WU_cos_init,w_WQ_fro,w_WQ_spec,w_WQ_stable_rank,w_WQ_eff_rank,w_WQ_sv_gini,w_WQ_entry_gini,w_WQ_row_gini,w_WQ_row_pr,w_WQ_dist_init,w_WQ_rel_dist_init,w_WQ_cos_init,w_WK_fro,w_WK_spec,w_WK_stable_rank,w_WK_eff_rank,w_WK_sv_gini,w_WK_entry_gini,w_WK_row_gini,w_WK_row_pr,w_WK_dist_init,w_WK_rel_dist_init,w_WK_cos_init,w_WV_fro,w_WV_spec,w_WV_stable_rank,w_WV_eff_rank,w_WV_sv_gini,w_WV_entry_gini,w_WV_row_gini,w_WV_row_pr,w_WV_dist_init,w_WV_rel_dist_init,w_WV_cos_init,w_WO_fro,w_WO_spec,w_WO_stable_rank,w_WO_eff_rank,w_WO_sv_gini,w_WO_entry_gini,w_WO_row_gini,w_WO_row_pr,w_WO_dist_init,w_WO_rel_dist_init,w_WO_cos_init,w_Win_fro,w_Win_spec,w_Win_stable_rank,w_Win_eff_rank,w_Win_sv_gini,w_Win_entry_gini,w_Win_row_gini,w_Win_row_pr,w_Win_dist_init,w_Win_rel_dist_init,w_Win_cos_init,w_Wout_fro,w_Wout_spec,w_Wout_stable_rank,w_Wout_eff_rank,w_Wout_sv_gini,w_Wout_entry_gini,w_Wout_row_gini,w_Wout_row_pr,w_Wout_dist_init,w_Wout_rel_dist_init,w_Wout_cos_init,unit_interaction_share,unit_frac_interacting,add_share_a,add_share_b,add_share_interaction,add_acc_interaction_tr,add_acc_additive_tr,add_acc_no_a_tr,add_acc_no_b_tr,add_acc_interaction_te,add_acc_additive_te,add_acc_no_a_te,add_acc_no_b_te,attn_to_a_mean,attn_to_a_head_spread,attn_entropy_mean,irr_E_structure,irr_E_dominant,irr_E_dominant_share,irr_E_dominant_over_random,irr_E_5,irr_E_41,irr_E_32,irr_E_311,irr_E_221,irr_E_2111,irr_E_11111,irr_out_structure,irr_out_dominant,irr_out_dominant_share,irr_out_dominant_over_random,coset_s_nm1_acc_te,coset_s_nm1_purity_te,coset_a_n_acc_te,coset_a_n_purity_te,w_W1_fro,w_W1_spec,w_W1_stable_rank,w_W1_eff_rank,w_W1_sv_gini,w_W1_entry_gini,w_W1_row_gini,w_W1_row_pr,w_W1_dist_init,w_W1_rel_dist_init,w_W1_cos_init,w_W2_fro,w_W2_spec,w_W2_stable_rank,w_W2_eff_rank,w_W2_sv_gini,w_W2_entry_gini,w_W2_row_gini,w_W2_row_pr,w_W2_dist_init,w_W2_rel_dist_init,w_W2_cos_init,irr_U_structure,irr_U_dominant,irr_U_dominant_share,irr_U_dominant_over_random,irr_U_5,irr_U_41,irr_U_32,irr_U_311,irr_U_221,irr_U_2111,irr_U_11111,irr_V_structure,irr_V_dominant,irr_V_dominant_share,irr_V_dominant_over_random,circ_share_interaction_tr,circ_share_marginal_tr,circ_acc_interaction_tr,circ_acc_marginal_tr,circ_units_tr,circ_share_interaction_te,circ_share_marginal_te,circ_acc_interaction_te,circ_acc_marginal_te,circ_units_te,unit_fourier_sum_share,unit_fourier_diff_share,unit_fourier_marginal_share,unit_fourier_other_share,unit_sum_freq_concentration,unit_n_distinct_sum_freqs,fU_ipr,fU_dc_share,fU_top1_share,fU_nfreq90,fU_freq_gini,fU_freq_eff_n,fV_ipr,fV_dc_share,fV_top1_share,fV_nfreq90,fV_freq_gini,fV_freq_eff_n,fout_ipr,fout_dc_share,fout_top1_share,fout_nfreq90,fout_freq_gini,fout_freq_eff_n,fin_uv_agree_strong,fin_uvw_agree_strong,fin_n_unique_freq_strong,clock_share,clock_nfreq90,clock_top1_share,clock_freq_gini,clock_top5,clock_key_jaccard_final,clock_restricted_loss_tr,clock_restricted_acc_tr,clock_excluded_loss_tr,clock_excluded_acc_tr,clock_restricted_loss_te,clock_restricted_acc_te,clock_excluded_loss_te,clock_excluded_acc_te,fin_ipr,fin_dc_share,fin_top1_share,fin_nfreq90,fin_freq_gini,fin_freq_eff_n
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,1000.0,epoch,1000,0,0.00018474023090675473,100.0,0.9896494746208191,2.2286477088928223,0.01565556414425373,92.49999237060547,0.7916156649589539,2.2490124702453613,0.015470823913346976,7.500007629394531,0.023894372156501476,17.80693244934082,3.296454429626465,29.181001663208008,183.54788103923366,0.2331348903417474,0.43495634409908646,0.10499854560815547,0.9635598586324501,64.3921890258789,0.8744794446359524,0.6073880195617676,13.723607063293457,2.8889503479003906,22.56702995300293,153.47574810201058,0.3987579634520406,0.4075635009529599,0.10539313369804115,0.9566354212391944,64.30709075927734,0.8776448487039502,0.7069544792175293,3.6591854095458984,1.4425252676010132,6.434607982635498,9.525466935307712,0.13801703039905955,0.4288976741906705,0.061775340668326795,0.9880314591294066,14.337039947509766,0.8574123813659557,0.7145423889160156,22.777486076046642,0.21648186975479725,92.12657946501076,0.8755897867795319,0.6471833455041283,2.330277941102212,0.041671835405309665,111.1012594208268,13.311805194299389,0.0,0.7260308667679163,0.24594016487051826,1.5577236657996467,0.6450624465942383,0.004726801998913288,0.0006450624465942383,3.3333333333333335,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,2000.0,epoch,2000,0,1.3464247103911475e-06,100.0,0.9980643391609192,2.229250192642212,0.01055816002190113,94.22000122070312,0.9225441217422485,2.245152711868286,0.01055681359719074,5.779998779296875,0.01703783421666949,21.219703674316406,6.2139105796813965,11.661725044250488,159.92692436667133,0.36971334884712315,0.5928583010232893,0.13197069976631837,0.9416106920612619,73.78236389160156,1.002002907121619,0.13713032007217407,12.825013160705566,6.224217891693115,4.245805263519287,112.41641128687418,0.5526664136386839,0.5344898702268914,0.2644132377315267,0.8115739874963007,72.66443634033203,0.9917035195511181,0.13471947610378265,1.9936519861221313,0.8107396364212036,6.046940803527832,9.584366210974556,0.1523082875754922,0.5755680087004853,0.09297441909414106,0.9725318957275041,16.148120880126953,0.9657222710619452,0.3421834111213684,24.874312751106046,0.23641053781118793,104.80801180277236,0.9961167042137874,0.13459972450043403,15.201139835653501,0.003967470384991277,43.06459132368018,8.778563550045961,0.1850000023841858,0.7906909603821106,0.18125825534744902,5.220459908444717,,,,6.666666666666667,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,3000.0,epoch,3000,0,6.563322676811367e-05,100.0,0.9831059575080872,2.2312214374542236,0.010031570680439472,94.6199951171875,0.9239077568054199,2.2452471256256104,0.009965937453671359,5.3800048828125,0.014908965799258489,20.64979362487793,6.2367844581604,10.962815284729004,148.97008739111868,0.4164350744187102,0.6555376002667423,0.19168184595366022,0.8760561300975871,75.19307708740234,1.0211611266303344,0.0639607161283493,12.490838050842285,6.703154563903809,3.4724714756011963,74.4388774789103,0.7016156994552543,0.6728738036972022,0.43710145589755744,0.625403316780731,73.59599304199219,1.0044171399440565,0.05926719307899475,2.034736156463623,0.8290123343467712,6.024133682250977,9.588529360530405,0.15785004595401952,0.6572237288779397,0.09936408418930887,0.9677576180384337,16.265945434570312,0.9727686510803122,0.2815808355808258,24.219313846367303,0.23018529473072774,106.46572225176239,1.0118719221650265,0.06321093687230184,51.769889018621456,0.00230990664715905,29.42529007812944,8.11064119587286,0.3999999761581421,0.7694330927079671,0.22169271641074728,6.947018081686676,,,,10.0,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,4000.0,epoch,4000,0,9.910423841574811e-07,100.0,0.9976656436920166,2.229424476623535,0.009798591025173664,94.43999481201172,0.944207489490509,2.2434191703796387,0.009797599982789507,5.560005187988281,0.015969628851969286,20.019611358642578,6.1966776847839355,10.437713623046875,137.6755926857988,0.460748027671519,0.6942471170296898,0.2647111836023541,0.7991176943136314,75.43624114990234,1.0244634211717571,0.044858161360025406,12.334019660949707,7.154109001159668,2.9724247455596924,54.38530026016054,0.7848032386576558,0.7568256112332061,0.5045127026594982,0.5443486289881594,73.74844360351562,1.0064977417629744,0.045439135283231735,2.118144989013672,0.9217681288719177,5.280411720275879,9.536012606922643,0.16860447511955257,0.7245887635885058,0.0996277505089107,0.9691177105263142,16.27816390991211,0.9734993648174454,0.2697686553001404,23.609307870885765,0.22438767361955891,106.7447330459218,1.0145236976155632,0.04699798005381551,115.16468766507896,0.0012343700526421721,25.23846519243467,7.9059232720728065,0.4449999928474426,0.748093493103986,0.264373749536848,7.508850469799472,,,,13.333333333333334,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,5000.0,epoch,5000,0,8.473169145872816e-06,100.0,1.0005252361297607,2.2287168502807617,0.010009272024035454,94.5199966430664,0.9421657919883728,2.2436816692352295,0.010000798854889581,5.480003356933594,0.01505475070381257,18.30861473083496,5.639929294586182,10.538362503051758,127.6440622578216,0.49787979463551046,0.7244028341008104,0.3222576878235077,0.7324245888246418,75.2197494506836,1.0215233512072925,0.03682466596364975,11.747913360595703,7.085667133331299,2.7490029335021973,46.81351907673017,0.8154582349700774,0.7874755364487322,0.5190939440011211,0.524480135152478,73.75546264648438,1.0065935356611528,0.038906749337911606,2.120964527130127,0.9319911003112793,5.17896842956543,9.582923921506195,0.15989836044936623,0.7415510992839975,0.09434613993432217,0.9726694384144914,16.280906677246094,0.9736633932835704,0.26831936836242676,21.85674569133187,0.20773096549010672,106.59712425695997,1.0131207936023627,0.040288911448795144,173.5084250255906,0.0008304982437786703,23.535403735901752,7.870233312100813,0.4749999940395355,0.7363829982142232,0.27929648450479944,7.396548887421477,0.5313991904258728,0.001490853726863861,0.0005313991904258728,16.666666666666668,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,6000.0,epoch,6000,0,4.124547558603808e-06,100.0,1.0011016130447388,2.2286274433135986,0.010199991054832935,94.13999938964844,0.942868173122406,2.2436211109161377,0.010195866507274332,5.8600006103515625,0.016428276180688428,17.908998489379883,5.592541217803955,10.25491714477539,121.86150175536036,0.5168273222375561,0.7407602675508986,0.34993447827594193,0.6997099412050907,75.18122863769531,1.0210002185159133,0.03435557335615158,11.601963996887207,7.260927677154541,2.5532474517822266,42.400231838216406,0.8322606334770282,0.7990958674138111,0.5258847668770072,0.5152371207071191,73.77690887451172,1.0068862276696093,0.035530708730220795,2.237515926361084,0.9693708419799805,5.3278608322143555,9.586518581266661,0.15877295842955785,0.7499484401492376,0.09111296714297601,0.9743466439719917,16.279170989990234,0.9735595922375525,0.2618871331214905,21.455634994061523,0.20391872767624847,106.58452434886016,1.0130010415079007,0.037789184524701494,263.81973134566164,0.0008590980455767828,22.330590512383523,7.890995034352461,0.4699999988079071,0.7401748442619263,0.27413812282572997,7.185075785901489,,,,20.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,7000.0,epoch,7000,0,6.324523269540805e-07,100.0,0.9989404678344727,2.229224443435669,0.010130906477570534,94.07999420166016,0.9473181366920471,2.2436411380767822,0.01013027402524358,5.920005798339844,0.01834551845418475,18.339208602905273,5.732465744018555,10.234908103942871,116.49092778553828,0.5361738434892367,0.7567946429085803,0.37929749803308943,0.6664844948720082,75.30241394042969,1.0226459780068757,0.0325714573264122,11.76296615600586,7.458931922912598,2.4870643615722656,40.146295434852064,0.8420106530770479,0.8082081212036185,0.5296374834096169,0.5084810751025328,73.818359375,1.0074519322878748,0.03367740660905838,2.3515753746032715,1.0305598974227905,5.206802845001221,9.54825642119935,0.1671541475423548,0.7601511922642108,0.09720949591030204,0.9703949451675961,16.285743713378906,0.9739526674074183,0.2531188428401947,21.914010397703443,0.20827522093010079,106.69971496855243,1.0140958366334885,0.03598194719350535,211.64297065188092,0.0014081576177577438,22.288358457585275,7.887719691121634,0.4699999988079071,0.7428649038043558,0.2681819117531496,7.046510551711698,,,,23.333333333333332,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,8000.0,epoch,8000,0,3.7135373531782534e-06,100.0,0.9989399313926697,2.229069471359253,0.010118969716131687,94.19999694824219,0.9441840052604675,2.2439184188842773,0.010115256178778509,5.8000030517578125,0.01655430804198299,17.306034088134766,5.440311431884766,10.119346618652344,113.15822996111505,0.5475583212400399,0.7673502541598909,0.4027025301129554,0.6432143666647875,75.1183090209961,1.0201457373699823,0.030931560322642326,11.287726402282715,7.242373466491699,2.4291954040527344,38.99925846446999,0.8465001816785775,0.8133348352916108,0.5298828450307529,0.5075401173037969,73.76929473876953,1.006782312114846,0.032850660383701324,2.390578031539917,1.0463708639144897,5.2195658683776855,9.55006966919185,0.1665660974284211,0.7601951282164237,0.09949920681234814,0.969115331034142,16.277921676635742,0.9734848782978363,0.254488080739975,20.799674192577008,0.19768434253308037,106.53468886020178,1.0125273948671394,0.03507462548736272,269.89351661446125,0.001068232637789615,21.695256525799028,7.782359529828392,0.47999998927116394,0.7482233962371856,0.2611675432408816,7.193050318645694,,,,26.666666666666668,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,9000.0,epoch,9000,0,7.809152521076612e-06,100.0,1.0009809732437134,2.2286524772644043,0.010236675851047039,94.5,0.9430686235427856,2.2440216541290283,0.010228866698525962,5.5,0.015978485110008434,16.38988494873047,5.047760963439941,10.542845726013184,108.82228167342916,0.5639976108436455,0.7794495661512608,0.4281533333465104,0.6134090778660982,74.9671401977539,1.0180927860633886,0.029270734637975693,10.86982536315918,7.043091773986816,2.38192081451416,37.48893374984603,0.8523264378278292,0.8205713991307668,0.5275354062206512,0.5092860367674118,73.75911712646484,1.006643410962487,0.029243452474474907,2.374311685562134,1.0367567539215088,5.24470853805542,9.549477301288684,0.16690210772061764,0.7611924877369576,0.09775195746681442,0.9701657658199215,16.280229568481445,0.9736228994689151,0.25430917739868164,19.809563045115283,0.18827412440137054,106.42145151945498,1.0114511641027308,0.0329672770356915,351.30486580681645,0.0007979372526388901,21.10630582861046,7.766418150946931,0.47999998927116394,0.748751477927015,0.26167403883607393,7.120313291842039,0.5265238881111145,0.0012229037238284945,0.0005265238881111145,30.0,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cent_2e647ff611ae,E,centralized,,,mnist,mlp,adamw,mse,0.5,2000,200,0.1,0.001,123,,,,,,,,,,40000,90.0,300,800,800,True,100.0,93.09999942779541,40000.0,twin,1,10000.0,epoch,10000,0,2.098882214340847e-05,100.0,0.992155909538269,2.2300021648406982,0.010218959301710129,94.27999877929688,0.9419801831245422,2.2443106174468994,0.01019797047956672,5.720001220703125,0.016366676787611834,16.7081356048584,5.248437881469727,10.1343994140625,103.77343049849287,0.5846094132226094,0.7900464001908312,0.46041722797772056,0.581861503873268,75.0244369506836,1.0188709057924952,0.02950122579932213,10.803960800170898,7.032836437225342,2.3600118160247803,37.08308654789791,0.8544330517526479,0.8274483935687669,0.5282108410113022,0.5078387069086766,73.76638793945312,1.0067426409461437,0.027842221781611443,2.5304439067840576,1.12276029586792,5.079484939575195,9.514662088222234,0.17196891706367223,0.764500097240568,0.10171806216931745,0.9678681537553935,16.27005386352539,0.9730143515782492,0.2515818476676941,20.057181026439057,0.19062753616081185,106.46530318429103,1.0118679392623722,0.03268710744554833,187.46143689256644,0.0018788981043995079,21.828163400635763,7.8311355220052805,0.47999998927116394,0.7479449045056001,0.2610717713508706,7.116172803612563,,,,33.333333333333336,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
