setup,axis,family,cell,phase,metric,n,median,q25,q75
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_rel_spread,63,0.008197420999662173,0.007435588047391932,0.008948039764568809
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_cos_global_mean,63,0.9999663913611592,0.9999599553367591,0.999972349094319
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_cos_global_min,63,0.9999161688308899,0.9998829066197716,0.9999305281605438
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_dev_pair_cos,63,-0.009925808529560619,-0.009998310263590389,-0.009826370815934696
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_dev_eff_rank_frac,63,0.9796562611719116,0.976396909603523,0.9825785364053436
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_coherence,63,0.00035478886482367755,0.0002988704961229017,0.00037583162864190587
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_key_n,63,42.0,42.0,43.0
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_dev_key_share,63,0.8746868753523696,0.8745456169908645,0.8956962234903733
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_dev_key_share_uniform,63,0.875,0.875,0.8958333333333334
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_dev_key_over_uniform,63,0.9996140100115128,0.9994844060453687,0.9998469471520445
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_key_agreement,63,3.3367726277737975e-29,2.831924632077568e-29,4.054345129183661e-29
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,delay_or_stalled,cli_neuron_freq_agree,63,0.9987113402061856,0.997704574742268,0.9997583762886598
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_n,30,97.0,97.0,97.0
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_agg_gap,30,0.00018065187269300715,0.00016139762650300586,0.0001952998574588459
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_rel_spread,30,0.00921982543643581,0.008403303806516734,0.009664200639685004
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_cos_global_mean,30,0.9999574861029256,0.999953286375493,0.9999646747409872
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_cos_global_min,30,0.9998423844244585,0.9997841746727579,0.9998728129573092
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_dev_pair_cos,30,-0.00959134767600545,-0.009712306863687646,-0.009380404024932298
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_dev_eff_rank_frac,30,0.9689665155095855,0.9623098891076352,0.9727086629638789
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_coherence,30,0.00039204119001551475,0.0003093583310532135,0.000428443305406841
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_key_n,30,41.0,41.0,42.0
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_dev_key_share,30,0.8537694798714213,0.8536586425476252,0.8744906358430914
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_dev_key_share_uniform,30,0.8541666666666666,0.8541666666666666,0.875
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_dev_key_over_uniform,30,0.9994499473417655,0.9993973136596179,0.9995548263196842
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_key_agreement,30,2.668648872793029e-29,2.3949136612879322e-29,3.2309658638163757e-29
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,post_cross,cli_neuron_freq_agree,30,0.9997986469072164,0.9990335051546392,0.9999798646907216
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_n,7,97.0,97.0,97.0
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_agg_gap,7,0.00010788323178805951,9.656604489130714e-05,0.00011332131996854316
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_rel_spread,7,0.006764141319442683,0.006008120912218852,0.006982892354407825
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_cos_global_mean,7,0.9999771177730683,0.9999756162846496,0.9999819445381488
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_cos_global_min,7,0.9999534168488668,0.9999357549453842,0.9999615140649107
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_dev_pair_cos,7,-0.010065889130227068,-0.010100005014726073,-0.009969382485721547
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_dev_eff_rank_frac,7,0.985050507708589,0.9813905084039398,0.9860991723792721
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_coherence,7,0.0002890128069722254,0.00024305970353773198,0.00029542573413526385
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_key_n,7,43.0,43.0,43.0
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_dev_key_share,7,0.8957561686312353,0.8957343290396045,0.8957941775572142
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_dev_key_share_uniform,7,0.8958333333333334,0.8958333333333334,0.8958333333333334
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_dev_key_over_uniform,7,0.9999138626581231,0.9998894835790932,0.9999562912266577
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_key_agreement,7,4.8284354917780563e-29,4.624636850328327e-29,6.119267223268405e-29
A,K,0.25|wd0.0,boundary K97 E5 f1 operand fedavg,pre_memo,cli_neuron_freq_agree,7,0.9961340206185567,0.9954896907216495,0.9976643041237113
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_n,22,20.0,20.0,20.0
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_agg_gap,22,0.0005140617663423545,0.00044982384221783054,0.0005673292569754013
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_rel_spread,22,0.005589935414440301,0.00547367551719292,0.005921944520644949
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_cos_global_mean,22,0.9999842793286372,0.9999823368371401,0.9999849299154621
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_cos_global_min,22,0.9999615197182743,0.9999540434143424,0.9999698790575131
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_dev_pair_cos,22,-0.05123705015229081,-0.05128372701308349,-0.049771517187311376
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_dev_eff_rank_frac,22,0.9874467774904697,0.9773920978440099,0.9876734506200137
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_coherence,22,0.006664722504934479,0.0065998813013683115,0.01038141482801843
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_key_n,22,42.0,42.0,43.0
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_dev_key_share,22,0.8768871241037426,0.8759275818685425,0.8966386577062795
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_dev_key_share_uniform,22,0.875,0.875,0.8958333333333334
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_dev_key_over_uniform,22,1.001313546990494,1.0008845081830775,1.0017587641402868
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_key_agreement,22,6.834926464111039e-29,6.151632487196397e-29,7.174257949209768e-29
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,delay_or_stalled,cli_neuron_freq_agree,22,0.996875,0.9951171875,0.998046875
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_n,18,20.0,20.0,20.0
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_agg_gap,18,0.00043395097803740183,0.00036407870955804735,0.00045929427785157347
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_rel_spread,18,0.00487432630675283,0.003624151784257063,0.005293096708942083
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_cos_global_mean,18,0.9999879952706755,0.9999858969656015,0.9999933578202549
A,dirichlet,0.25|wd0.0,dirichlet_band K20 E5 f1 dirichlet0.01 fedavg,post_cross,cli_cos_global_min,18,0.9999743720315813,0.9999694331871731,0.9999823452277667
